spec,age,temp,dur,rep,surv,total,survival_rate
RP,6,36,0,3,10,10,1
RP,6,36,50,1,8,8,1
RP,6,36,50,2,7,9,0.78
RP,6,36,60,1,10,10,1
RP,6,36,60,2,10,10,1
RP,6,36,70,1,9,10,0.9
RP,6,36,70,2,7,10,0.7
RP,6,36,80,1,8,10,0.8
RP,6,36,80,2,7,10,0.7
RP,6,36,90,1,8,10,0.8
RP,6,36,90,2,6,11,0.55
RP,6,36,90,3,7,10,0.7
RP,6,36,90,4,5,10,0.5
RP,6,36,90,5,10,13,0.77
RP,6,36,100,1,5,11,0.45
RP,6,36,100,2,5,10,0.5
RP,6,36,100,3,5,11,0.45
RP,6,36,110,1,5,11,0.45
RP,6,36,110,2,4,11,0.36
RP,6,36,110,3,4,10,0.4
RP,6,36,110,4,6,14,0.43
RP,6,36,120,1,3,10,0.3
RP,6,36,120,2,1,9,0.11
RP,6,36,120,3,2,10,0.2
RP,6,36,140,1,2,9,0.22
RP,6,36,160,1,1,8,0.13
RP,6,36,160,2,0,10,0
RP,6,36,160,3,0,10,0
RP,6,36,180,1,2,10,0.2
RP,6,36,180,2,0,10,0
RP,6,36,180,3,0,10,0
RP,6,36,180,4,0,10,0
RP,6,35,0,1,10,10,1
RP,6,35,0,2,10,10,1
RP,6,35,0,3,10,10,1
RP,6,35,120,1,9,11,0.82
RP,6,35,120,2,9,10,0.9
RP,6,35,200,1,6,9,0.67
RP,6,35,200,2,7,10,0.7
RP,6,35,240,1,5,9,0.56
RP,6,35,240,2,12,13,0.92
RP,6,35,240,3,6,10,0.6
RP,6,35,240,4,7,13,0.54
RP,6,35,300,1,3,11,0.27
RP,6,35,300,2,4,11,0.36
RP,6,35,340,1,2,9,0.22
RP,6,35,340,2,3,8,0.38
RP,6,35,340,3,3,10,0.3
RP,6,35,360,3,0,10,0
RP,6,35,380,1,4,11,0.36
RP,6,35,380,2,5,12,0.42
RP,6,35,420,1,2,10,0.2
RP,6,35,420,2,0,10,0
RP,6,35,420,3,1,10,0.1
RP,6,35,430,1,0,11,0
RP,6,35,430,2,0,8,0
RP,6,35,430,3,0,11,0
RP,6,34,0,1,10,10,1
RP,6,34,0,2,10,10,1
RP,6,34,0,3,10,10,1
RP,6,34,290,1,10,11,0.91
RP,6,34,290,2,8,10,0.8
RP,6,34,505,1,10,12,0.83
RP,6,34,505,2,7,10,0.7
RP,6,34,505,3,9,12,0.75
RP,6,34,615,1,7,10,0.7
RP,6,34,615,2,3,8,0.38
RP,6,34,615,3,5,10,0.5
RP,6,34,615,4,6,12,0.5
RP,6,34,900,1,3,10,0.3
RP,6,34,900,2,2,10,0.2
RP,6,34,900,3,3,11,0.27
RP,6,34,1350,1,1,9,0.11
RP,6,34,1350,2,0,11,0
RP,6,34,1350,3,0,12,0
RP,6,34,1350,4,0,11,0
RP,6,34,1640,1,0,10,0
RP,6,34,1640,2,1,13,0.08
RP,6,34,1820,1,1,10,0.1
RP,6,34,1820,2,0,10,0
RP,6,34,2000,1,0,10,0
RP,6,34,2000,2,0,10,0
RP,6,34,2000,3,0,10,0
RP,12,40,0,1,10,10,1
RP,12,40,0,2,10,10,1
RP,12,40,0,3,10,10,1
RP,12,40,5,1,9,9,1
RP,12,40,5,2,10,10,1
RP,12,40,5,3,7,10,0.7
RP,12,40,8,1,8,10,0.8
RP,12,40,8,2,9,11,0.82
RP,12,40,8,3,8,10,0.8
RP,12,40,10,1,5,10,0.5
RP,12,40,10,2,8,9,0.89
RP,12,40,10,3,4,10,0.4
RP,12,40,10,4,5,7,0.71
RP,12,40,15,1,1,8,0.13
RP,12,40,15,2,2,10,0.2
RP,12,40,15,3,0,10,0
RP,12,40,18,1,2,10,0.2
RP,12,40,18,2,1,12,0.08
RP,12,40,20,1,0,10,0
RP,12,40,20,2,0,10,0
RP,12,40,20,3,0,10,0
RP,12,39,0,1,10,10,1
RP,12,39,0,2,10,10,1
RP,12,39,0,3,10,10,1
RP,12,39,5,1,9,10,0.9
RP,12,39,5,2,8,10,0.8
RP,12,39,5,3,8,10,0.8
RP,12,39,8,1,8,10,0.8
RP,12,39,8,2,7,11,0.64
RP,12,39,8,3,7,10,0.7
RP,12,39,10,1,3,10,0.3
RP,12,39,10,2,3,10,0.3
RP,12,39,10,3,3,9,0.33
RP,12,39,15,1,5,10,0.5
RP,12,39,15,2,1,9,0.11
RP,12,39,15,3,2,9,0.22
RP,12,39,20,1,6,8,0.75
RP,12,39,20,2,0,6,0
RP,12,39,20,3,2,10,0.2
RP,12,39,20,4,3,10,0.3
RP,12,39,25,1,0,9,0
RP,12,39,25,2,0,10,0
RP,12,39,25,3,1,9,0.11
RP,12,39,25,4,3,10,0.3
RP,12,39,30,1,1,10,0.1
RP,12,39,30,2,1,9,0.11
RP,12,39,30,3,1,11,0.09
RP,12,39,40,1,0,8,0
RP,12,39,40,2,1,10,0.1
RP,12,39,40,3,0,10,0
RP,12,39,50,1,0,2,0
RP,12,39,50,2,0,10,0
RP,12,39,50,3,0,10,0
RP,12,38,0,1,10,10,1
RP,12,38,0,2,10,10,1
RP,12,38,0,3,10,10,1
RP,12,38,20,1,8,10,0.8
RP,12,38,20,2,9,10,0.9
RP,12,38,25,1,10,10,1
RP,12,38,25,2,9,9,1
RP,12,38,30,1,2,10,0.2
RP,12,38,30,2,6,13,0.46
RP,12,38,30,3,7,9,0.78
RP,12,38,30,4,8,10,0.8
RP,12,38,30,5,5,10,0.5
RP,12,38,40,1,4,10,0.4
RP,12,38,40,2,8,10,0.8
RP,12,38,40,3,9,10,0.9
RP,12,38,40,4,6,10,0.6
RP,12,38,50,1,0,10,0
RP,12,38,50,2,0,10,0
RP,12,38,50,3,1,6,0.17
RP,12,38,60,1,0,10,0
RP,12,38,60,2,0,10,0
RP,12,38,60,3,0,10,0
RP,12,37,0,1,10,10,1
RP,12,37,0,2,10,10,1
RP,12,37,0,3,10,10,1
RP,12,37,30,1,7,10,0.7
RP,12,37,30,2,7,8,0.88
RP,12,37,30,3,10,10,1
RP,12,37,45,1,5,10,0.5
RP,12,37,45,2,4,10,0.4
RP,12,37,45,3,8,11,0.73
RP,12,37,60,1,6,10,0.6
RP,12,37,60,2,2,9,0.22
RP,12,37,60,3,2,6,0.33
RP,12,37,60,4,0,10,0
RP,12,37,75,1,3,10,0.3
RP,12,37,75,2,0,10,0
RP,12,37,75,3,0,10,0
RP,12,37,75,4,0,12,0
RP,12,37,75,5,0,8,0
RP,12,37,80,1,0,10,0
RP,12,37,80,2,0,10,0
RP,12,37,80,3,0,10,0
RP,12,36,0,1,10,10,1
RP,12,36,0,2,10,10,1
RP,12,36,0,3,10,10,1
RP,12,36,30,1,8,10,0.8
RP,12,36,30,2,10,10,1
RP,12,36,50,1,7,10,0.7
RP,12,36,50,2,9,10,0.9
RP,12,36,70,1,7,9,0.78
RP,12,36,70,2,6,10,0.6
RP,12,36,70,3,6,10,0.6
RP,12,36,90,1,5,10,0.5
RP,12,36,90,2,6,10,0.6
RP,12,36,90,3,3,10,0.3
RP,12,36,110,1,6,10,0.6
RP,12,36,110,2,3,10,0.3
RP,12,36,130,1,4,10,0.4
RP,12,36,130,2,3,10,0.3
RP,12,36,150,1,2,10,0.2
RP,12,36,150,2,2,10,0.2
RP,12,36,150,3,0,9,0
RP,12,36,170,1,0,8,0
RP,12,36,170,2,0,10,0
RP,12,36,170,3,0,10,0
RP,12,35,0,1,10,10,1
RP,12,35,0,2,10,10,1
RP,12,35,0,3,10,10,1
RP,12,35,50,1,10,10,1
RP,12,35,50,2,8,10,0.8
RP,12,35,50,3,8,10,0.8
RP,12,35,80,1,6,9,0.67
RP,12,35,80,2,6,9,0.67
RP,12,35,80,3,7,10,0.7
RP,12,35,110,1,6,10,0.6
RP,12,35,110,2,4,7,0.57
RP,12,35,110,3,5,10,0.5
RP,12,35,140,1,2,7,0.29
RP,12,35,140,2,6,10,0.6
RP,12,35,140,3,3,10,0.3
RP,12,35,140,4,3,11,0.27
RP,12,35,170,1,4,10,0.4
RP,12,35,170,2,4,10,0.4
RP,12,35,200,1,3,10,0.3
RP,12,35,200,2,4,10,0.4
RP,12,35,240,1,7,11,0.64
RP,12,35,240,2,7,10,0.7
RP,12,35,240,3,5,8,0.63
RP,12,35,240,4,7,9,0.78
RP,12,35,280,1,5,10,0.5
RP,12,35,280,2,5,9,0.56
RP,12,35,300,1,4,10,0.4
RP,12,35,300,2,5,10,0.5
RP,12,35,300,3,3,10,0.3
RP,12,35,360,1,1,10,0.1
RP,12,35,360,2,2,11,0.18
RP,12,35,360,3,1,11,0.09
RP,12,35,420,1,0,11,0
RP,12,35,420,2,0,10,0
RP,12,35,420,3,0,10,0
RP,12,34,0,1,10,10,1
RP,12,34,0,2,10,10,1
RP,12,34,0,3,10,10,1
RP,12,34,30,1,10,10,1
RP,12,34,60,1,10,10,1
RP,12,34,90,1,9,10,0.9
RP,12,34,90,2,9,10,0.9
RP,12,34,90,3,8,10,0.8
RP,12,34,140,1,5,8,0.63
RP,12,34,140,2,10,11,0.91
RP,12,34,140,3,7,10,0.7
RP,12,34,358,1,8,10,0.8
RP,12,34,358,2,5,10,0.5
RP,12,34,400,1,5,10,0.5
RP,12,34,400,2,5,11,0.45
RP,12,34,400,3,6,12,0.5
RP,12,34,850,1,3,9,0.33
RP,12,34,850,2,2,5,0.4
RP,12,34,850,3,4,10,0.4
RP,12,34,1000,1,2,10,0.2
RP,12,34,1000,2,2,11,0.18
RP,12,34,1000,3,2,10,0.2
RP,12,34,1136,1,1,9,0.11
RP,12,34,1136,2,0,10,0
RP,12,34,1136,3,0,10,0
RP,12,34,1205,1,0,10,0
RP,12,34,1205,2,0,10,0
RP,12,34,1205,3,1,10,0.1
RP,12,34,1390,1,0,8,0
SA,2,40,0,1,10,10,1
SA,2,40,0,2,10,10,1
SA,2,40,0,3,10,10,1
SA,2,40,4,1,9,10,0.9
SA,2,40,5,1,21,21,1
SA,2,40,6,1,16,20,0.8
SA,2,40,6,2,6,11,0.55
SA,2,40,6,3,5,11,0.45
SA,2,40,7,1,5,20,0.25
SA,2,40,8,1,8,10,0.8
SA,2,40,8,2,3,10,0.3
SA,2,40,8,3,3,9,0.33
SA,2,40,8,4,2,8,0.25
SA,2,40,9,1,0,10,0
SA,2,40,10,1,2,10,0.2
SA,2,40,10,2,2,9,0.22
SA,2,40,10,3,2,10,0.2
SA,2,40,11,1,0,20,0
SA,2,40,12,1,0,10,0
SA,2,40,12,2,0,10,0
SA,2,40,12,3,0,10,0
SA,2,39,0,1,10,10,1
SA,2,39,0,2,10,10,1
SA,2,39,0,3,10,10,1
SA,2,39,4,1,9,10,0.9
SA,2,39,5,1,20,22,0.91
SA,2,39,7,1,23,23,1
SA,2,39,8,1,17,17,1
SA,2,39,9,1,7,10,0.7
SA,2,39,9,2,9,10,0.9
SA,2,39,9,3,5,10,0.5
SA,2,39,10,1,11,22,0.5
SA,2,39,10,2,4,10,0.4
SA,2,39,10,3,4,10,0.4
SA,2,39,11,1,7,10,0.7
SA,2,39,13,1,1,10,0.1
SA,2,39,13,2,4,11,0.36
SA,2,39,13,3,3,11,0.27
SA,2,39,15,1,1,10,0.1
SA,2,39,18,1,2,10,0.2
SA,2,39,18,2,4,13,0.31
SA,2,39,18,3,2,10,0.2
SA,2,39,20,1,0,10,0
SA,2,39,20,2,0,10,0
SA,2,39,20,3,0,10,0
SA,2,38,0,1,10,10,1
SA,2,38,0,2,10,10,1
SA,2,38,0,3,10,10,1
SA,2,38,6,1,10,10,1
SA,2,38,10,1,8,9,0.89
SA,2,38,13,1,9,10,0.9
SA,2,38,16,1,7,10,0.7
SA,2,38,16,2,6,10,0.6
SA,2,38,16,3,6,10,0.6
SA,2,38,20,1,7,10,0.7
SA,2,38,20,2,5,10,0.5
SA,2,38,20,3,5,10,0.5
SA,2,38,22,1,3,10,0.3
SA,2,38,24,1,3,10,0.3
SA,2,38,24,2,3,9,0.33
SA,2,38,24,3,5,12,0.42
SA,2,38,25,1,1,10,0.1
SA,2,38,30,1,0,11,0
SA,2,38,30,2,1,9,0.11
SA,2,38,30,3,0,10,0
SA,2,37,0,1,10,10,1
SA,2,37,0,2,10,10,1
SA,2,37,0,3,10,10,1
SA,2,37,10,1,10,10,1
SA,2,37,15,1,10,10,1
SA,2,37,18,1,10,10,1
SA,2,37,22,1,10,10,1
SA,2,37,25,1,6,7,0.86
SA,2,37,25,2,6,10,0.6
SA,2,37,25,3,7,10,0.7
SA,2,37,30,1,6,10,0.6
SA,2,37,30,2,5,10,0.5
SA,2,37,30,3,6,12,0.5
SA,2,37,35,1,5,12,0.42
SA,2,37,35,2,5,11,0.45
SA,2,37,35,3,4,10,0.4
SA,2,37,40,1,1,9,0.11
SA,2,37,40,2,3,9,0.33
SA,2,37,40,3,2,7,0.29
SA,2,37,50,1,0,9,0
SA,2,37,50,2,0,10,0
SA,2,37,50,3,0,10,0
SA,2,36,0,1,10,10,1
SA,2,36,0,2,10,10,1
SA,2,36,0,3,10,10,1
SA,2,36,30,1,10,10,1
SA,2,36,35,1,10,12,0.83
SA,2,36,35,2,7,10,0.7
SA,2,36,35,3,8,10,0.8
SA,2,36,40,1,6,10,0.6
SA,2,36,50,1,5,10,0.5
SA,2,36,50,2,5,10,0.5
SA,2,36,50,3,4,9,0.44
SA,2,36,60,1,3,10,0.3
SA,2,36,60,2,3,10,0.3
SA,2,36,60,3,4,12,0.33
SA,2,36,70,1,1,10,0.1
SA,2,36,75,1,0,10,0
SA,2,36,75,2,0,10,0
SA,2,36,75,3,0,10,0
SA,2,36,80,1,0,10,0
SA,2,35,0,1,10,10,1
SA,2,35,0,2,10,10,1
SA,2,35,0,3,10,10,1
SA,2,35,60,1,9,10,0.9
SA,2,35,60,2,9,10,0.9
SA,2,35,60,3,8,10,0.8
SA,2,35,120,1,4,10,0.4
SA,2,35,120,2,5,10,0.5
SA,2,35,120,3,6,10,0.6
SA,2,35,180,1,2,9,0.22
SA,2,35,180,2,4,10,0.4
SA,2,35,180,3,4,10,0.4
SA,2,35,220,1,0,9,0
SA,2,35,220,2,2,10,0.2
SA,2,35,220,3,0,10,0
SA,2,34,0,1,10,10,1
SA,2,34,0,2,10,10,1
SA,2,34,0,3,10,10,1
SA,2,34,90,1,9,10,0.9
SA,2,34,150,1,10,14,0.71
SA,2,34,150,2,7,13,0.54
SA,2,34,150,3,7,12,0.58
SA,2,34,210,1,6,10,0.6
SA,2,34,270,1,5,10,0.5
SA,2,34,270,2,6,10,0.6
SA,2,34,270,3,4,10,0.4
SA,2,34,330,1,4,9,0.44
SA,2,34,390,1,1,7,0.14
SA,2,34,390,2,3,10,0.3
SA,2,34,390,3,3,10,0.3
SA,2,34,450,1,1,12,0.08
SA,2,34,460,1,2,12,0.17
SA,2,34,460,2,1,10,0.1
SA,2,34,460,3,0,9,0
SA,2,34,510,1,0,10,0
SA,6,40,0,1,10,10,1
SA,6,40,0,2,10,10,1
SA,6,40,0,3,10,10,1
SA,6,40,5,1,10,10,1
SA,6,40,6,1,9,10,0.9
SA,6,40,6,2,8,10,0.8
SA,6,40,6,3,8,10,0.8
SA,6,40,7,1,10,14,0.71
SA,6,40,7,2,1,10,0.1
SA,6,40,7,3,5,9,0.56
SA,6,40,8,1,4,10,0.4
SA,6,40,9,1,6,12,0.5
SA,6,40,9,2,1,9,0.11
SA,6,40,9,3,3,10,0.3
SA,6,40,10,1,0,9,0
SA,6,40,12,1,2,13,0.15
SA,6,40,12,2,0,10,0
SA,6,40,12,3,0,10,0
SA,6,40,14,1,3,15,0.2
SA,6,40,16,1,1,13,0.08
SA,6,40,18,1,0,5,0
SA,6,40,18,2,0,10,0
SA,6,40,18,3,0,10,0
SA,6,39,0,1,10,10,1
SA,6,39,0,2,10,10,1
SA,6,39,0,3,10,10,1
SA,6,39,7,1,10,10,1
SA,6,39,10,1,8,9,0.89
SA,6,39,10,2,7,10,0.7
SA,6,39,10,3,2,8,0.25
SA,6,39,12,1,5,10,0.5
SA,6,39,12,2,1,6,0.17
SA,6,39,12,3,3,9,0.33
SA,6,39,14,1,3,10,0.3
SA,6,39,16,1,1,10,0.1
SA,6,39,16,2,0,10,0
SA,6,39,16,3,0,10,0
SA,6,39,18,1,1,8,0.13
SA,6,39,20,1,0,10,0
SA,6,39,20,2,0,8,0
SA,6,39,20,3,0,8,0
SA,6,39,22,1,0,10,0
SA,6,38,0,1,10,10,1
SA,6,38,0,2,10,10,1
SA,6,38,0,3,10,10,1
SA,6,38,6,1,9,10,0.9
SA,6,38,8,1,7,8,0.88
SA,6,38,16,1,7,10,0.7
SA,6,38,16,2,8,9,0.89
SA,6,38,16,3,8,10,0.8
SA,6,38,20,1,5,10,0.5
SA,6,38,20,2,5,10,0.5
SA,6,38,20,3,6,10,0.6
SA,6,38,25,1,2,10,0.2
SA,6,38,25,2,4,11,0.36
SA,6,38,25,3,3,10,0.3
SA,6,38,30,1,0,10,0
SA,6,38,30,2,1,10,0.1
SA,6,38,30,3,0,10,0
SA,6,38,35,1,0,9,0
SA,6,38,35,2,0,8,0
SA,6,38,35,3,0,10,0
SA,6,37,0,1,10,10,1
SA,6,37,0,2,10,10,1
SA,6,37,0,3,10,10,1
SA,6,37,30,1,10,10,1
SA,6,37,35,1,10,10,1
SA,6,37,35,2,9,10,0.9
SA,6,37,35,3,9,10,0.9
SA,6,37,40,1,8,10,0.8
SA,6,37,40,2,6,10,0.6
SA,6,37,40,3,7,10,0.7
SA,6,37,44,1,5,10,0.5
SA,6,37,44,2,4,9,0.44
SA,6,37,44,3,5,9,0.56
SA,6,37,48,1,4,10,0.4
SA,6,37,50,1,2,10,0.2
SA,6,37,50,2,2,10,0.2
SA,6,37,50,3,2,10,0.2
SA,6,37,60,1,1,12,0.08
SA,6,37,65,1,0,10,0
SA,6,37,65,2,0,10,0
SA,6,37,65,3,0,10,0
SA,6,36,0,1,10,10,1
SA,6,36,0,2,10,10,1
SA,6,36,0,3,10,10,1
SA,6,36,40,1,6,10,0.6
SA,6,36,40,2,5,9,0.56
SA,6,36,40,3,6,10,0.6
SA,6,36,60,1,10,10,1
SA,6,36,60,2,9,10,0.9
SA,6,36,60,3,8,10,0.8
SA,6,36,60,4,9,10,0.9
SA,6,36,70,1,10,10,1
SA,6,36,70,2,3,11,0.27
SA,6,36,70,3,4,11,0.36
SA,6,36,70,4,2,10,0.2
SA,6,36,70,5,8,10,0.8
SA,6,36,70,6,8,10,0.8
SA,6,36,70,7,7,10,0.7
SA,6,36,75,1,4,9,0.44
SA,6,36,75,2,5,10,0.5
SA,6,36,75,3,5,9,0.56
SA,6,36,80,1,6,10,0.6
SA,6,36,85,1,5,10,0.5
SA,6,36,85,2,3,9,0.33
SA,6,36,85,3,5,10,0.5
SA,6,36,90,1,2,9,0.22
SA,6,36,90,2,3,11,0.27
SA,6,36,90,3,2,10,0.2
SA,6,36,100,1,0,10,0
SA,6,36,100,2,0,10,0
SA,6,36,100,3,0,10,0
SA,6,35,0,1,10,10,1
SA,6,35,0,2,10,10,1
SA,6,35,0,3,10,10,1
SA,6,35,90,1,9,10,0.9
SA,6,35,105,1,7,10,0.7
SA,6,35,105,2,7,9,0.78
SA,6,35,105,3,9,10,0.9
SA,6,35,120,1,6,10,0.6
SA,6,35,135,1,5,9,0.56
SA,6,35,150,1,7,12,0.58
SA,6,35,150,2,6,10,0.6
SA,6,35,150,3,5,10,0.5
SA,6,35,180,1,5,10,0.5
SA,6,35,220,1,4,9,0.44
SA,6,35,260,1,2,8,0.25
SA,6,35,260,2,2,10,0.2
SA,6,35,260,3,2,10,0.2
SA,6,35,386,1,0,10,0
SA,6,35,386,2,2,10,0.2
SA,6,35,386,3,0,10,0
SA,6,35,386,4,1,10,0.1
SA,6,35,386,5,0,10,0
SA,6,35,386,6,0,10,0
SA,6,35,400,1,0,9,0
SA,6,35,400,2,0,10,0
SA,6,35,400,3,0,10,0
SA,6,35,420,1,0,10,0
SA,6,34,0,1,10,10,1
SA,6,34,0,2,10,10,1
SA,6,34,0,3,10,10,1
SA,6,34,300,1,10,10,1
SA,6,34,300,2,8,10,0.8
SA,6,34,300,3,9,10,0.9
SA,6,34,300,4,8,10,0.8
SA,6,34,350,1,5,11,0.45
SA,6,34,350,2,6,12,0.5
SA,6,34,350,3,5,9,0.56
SA,6,34,452,1,1,9,0.11
SA,6,34,452,2,0,12,0
SA,6,34,452,3,2,11,0.18
SA,6,34,452,4,0,11,0
SA,6,34,452,5,3,9,0.33
SA,6,34,452,6,1,15,0.07
SA,6,34,580,1,4,10,0.4
SA,6,34,580,2,1,12,0.08
SA,6,34,580,3,1,8,0.13
SA,6,34,600,1,2,10,0.2
SA,6,34,600,2,2,11,0.18
SA,6,34,600,3,2,10,0.2
SA,6,34,660,1,1,7,0.14
SA,6,34,660,2,1,8,0.13
SA,6,34,660,3,1,10,0.1
SA,12,40,0,1,10,10,1
SA,12,40,0,2,10,10,1
SA,12,40,0,3,10,10,1
SA,12,40,3,1,9,10,0.9
SA,12,40,3,2,10,10,1
SA,12,40,5,1,9,10,0.9
SA,12,40,5,2,9,10,0.9
SA,12,40,7,1,8,10,0.8
SA,12,40,7,2,8,10,0.8
SA,12,40,7,3,5,10,0.5
SA,12,40,8,1,4,9,0.44
SA,12,40,8,2,5,10,0.5
SA,12,40,8,3,3,10,0.3
SA,12,40,9,1,3,10,0.3
SA,12,40,9,2,4,10,0.4
SA,12,40,10,1,0,9,0
SA,12,40,10,2,0,11,0
SA,12,40,10,3,1,10,0.1
SA,12,40,11,1,0,10,0
SA,12,40,11,2,0,10,0
SA,12,40,11,3,0,10,0
SA,12,39,0,1,10,10,1
SA,12,39,0,2,10,10,1
SA,12,39,0,3,10,10,1
SA,12,39,4,1,10,10,1
SA,12,39,4,2,9,9,1
SA,12,39,5,1,8,9,0.89
SA,12,39,5,2,7,9,0.78
SA,12,39,6,1,6,9,0.67
SA,12,39,6,2,7,10,0.7
SA,12,39,7,1,6,10,0.6
SA,12,39,7,2,7,10,0.7
SA,12,39,7,3,7,10,0.7
SA,12,39,7,4,7,10,0.7
SA,12,39,9,1,3,10,0.3
SA,12,39,9,2,5,10,0.5
SA,12,39,9,3,2,9,0.22
SA,12,39,11,1,1,10,0.1
SA,12,39,11,2,2,10,0.2
SA,12,39,15,1,1,8,0.13
SA,12,39,15,2,2,9,0.22
SA,12,39,15,3,2,10,0.2
SA,12,39,15,4,2,10,0.2
SA,12,39,17,1,2,10,0.2
SA,12,39,17,2,1,10,0.1
SA,12,39,20,1,0,10,0
SA,12,39,20,2,0,9,0
SA,12,39,20,3,0,10,0
SA,12,38,0,1,10,10,1
SA,12,38,0,2,10,10,1
SA,12,38,0,3,10,10,1
SA,12,38,8,1,10,10,1
SA,12,38,8,2,10,10,1
SA,12,38,12,1,9,10,0.9
SA,12,38,12,2,9,10,0.9
SA,12,38,16,1,7,10,0.7
SA,12,38,16,2,8,10,0.8
SA,12,38,20,1,5,10,0.5
SA,12,38,20,2,7,10,0.7
SA,12,38,20,3,5,10,0.5
SA,12,38,25,1,4,10,0.4
SA,12,38,25,2,4,10,0.4
SA,12,38,25,3,3,10,0.3
SA,12,38,30,1,1,10,0.1
SA,12,38,30,2,2,10,0.2
SA,12,38,30,3,0,10,0
SA,12,38,35,1,2,10,0.2
SA,12,38,35,2,0,10,0
SA,12,38,35,3,0,10,0
SA,12,38,35,4,1,11,0.09
SA,12,38,40,1,0,10,0
SA,12,38,40,2,0,10,0
SA,12,37,0,1,10,10,1
SA,12,37,0,2,10,10,1
SA,12,37,0,3,10,10,1
SA,12,37,20,1,8,10,0.8
SA,12,37,20,2,7,10,0.7
SA,12,37,20,3,8,10,0.8
SA,12,37,20,4,7,10,0.7
SA,12,37,25,1,8,10,0.8
SA,12,37,25,2,8,10,0.8
SA,12,37,25,3,6,10,0.6
SA,12,37,25,4,8,11,0.73
SA,12,37,30,1,7,10,0.7
SA,12,37,30,2,7,10,0.7
SA,12,37,30,3,5,10,0.5
SA,12,37,30,4,6,10,0.6
SA,12,37,35,1,5,10,0.5
SA,12,37,35,2,6,10,0.6
SA,12,37,35,3,4,10,0.4
SA,12,37,35,4,4,10,0.4
SA,12,37,40,1,3,10,0.3
SA,12,37,40,2,3,10,0.3
SA,12,37,40,3,4,10,0.4
SA,12,37,40,4,3,10,0.3
SA,12,37,45,1,3,10,0.3
SA,12,37,45,2,2,10,0.2
SA,12,37,45,3,2,10,0.2
SA,12,37,45,4,1,11,0.09
SA,12,37,50,1,2,10,0.2
SA,12,37,50,2,0,10,0
SA,12,36,0,1,10,10,1
SA,12,36,0,2,10,10,1
SA,12,36,0,3,10,10,1
SA,12,36,30,1,10,10,1
SA,12,36,30,2,10,10,1
SA,12,36,50,1,10,10,1
SA,12,36,70,1,7,10,0.7
SA,12,36,80,1,3,4,0.75
SA,12,36,80,2,7,10,0.7
SA,12,36,80,3,7,10,0.7
SA,12,36,100,1,6,10,0.6
SA,12,36,100,2,5,10,0.5
SA,12,36,100,3,5,10,0.5
SA,12,36,120,1,3,10,0.3
SA,12,36,120,2,4,13,0.31
SA,12,36,120,3,3,10,0.3
SA,12,36,140,1,1,10,0.1
SA,12,36,160,1,0,10,0
SA,12,36,160,2,0,10,0
SA,12,36,160,3,0,7,0
SA,12,35,0,1,10,10,1
SA,12,35,0,2,10,10,1
SA,12,35,0,3,10,10,1
SA,12,35,60,1,10,10,1
SA,12,35,60,2,10,10,1
SA,12,35,120,1,8,10,0.8
SA,12,35,120,2,8,10,0.8
SA,12,35,120,3,8,10,0.8
SA,12,35,180,1,4,10,0.4
SA,12,35,180,2,6,13,0.46
SA,12,35,180,3,5,10,0.5
SA,12,35,240,1,3,10,0.3
SA,12,35,240,2,3,10,0.3
SA,12,35,240,3,3,10,0.3
SA,12,35,300,1,2,10,0.2
SA,12,35,300,2,2,10,0.2
SA,12,35,300,3,2,10,0.2
SA,12,35,360,1,0,10,0
SA,12,35,360,2,0,10,0
SA,12,35,360,3,0,10,0
SA,12,34,0,1,10,10,1
SA,12,34,0,2,10,10,1
SA,12,34,0,3,10,10,1
SA,12,34,360,1,5,9,0.56
SA,12,34,360,2,8,10,0.8
SA,12,34,360,3,8,10,0.8
SA,12,34,360,4,8,10,0.8
SA,12,34,480,1,6,10,0.6
SA,12,34,480,2,5,10,0.5
SA,12,34,480,3,5,10,0.5
SA,12,34,480,4,5,10,0.5
SA,12,34,600,1,3,10,0.3
SA,12,34,600,2,4,10,0.4
SA,12,34,600,3,3,10,0.3
SA,12,34,720,1,1,10,0.1
SA,12,34,720,2,2,11,0.18
SA,12,34,720,3,1,10,0.1
SA,12,34,720,4,2,10,0.2
SA,12,34,840,1,0,10,0
SA,12,34,840,2,0,11,0
MD,2,-10,0,1,10,10,1
MD,2,-10,0,2,10,10,1
MD,2,-10,0,3,10,10,1
MD,2,-10,2,1,8,10,0.8
MD,2,-10,2,2,6,10,0.6
MD,2,-10,2,3,8,10,0.8
MD,2,-10,4,1,2,11,0.18
MD,2,-10,4,2,3,8,0.38
MD,2,-10,4,3,3,10,0.3
MD,2,-10,6,1,1,7,0.14
MD,2,-10,6,2,2,10,0.2
MD,2,-10,6,3,2,6,0.33
MD,2,-10,8,1,0,10,0
MD,2,-10,8,2,0,10,0
MD,2,-10,8,3,0,9,0
MD,2,-10,10,1,1,10,0.1
MD,2,-10,10,2,0,10,0
MD,2,-10,12,1,2,11,0.18
MD,2,-10,12,2,0,10,0
MD,2,-9,0,1,10,10,1
MD,2,-9,0,2,10,10,1
MD,2,-9,0,3,10,10,1
MD,2,-9,5,1,8,12,0.67
MD,2,-9,5,2,7,10,0.7
MD,2,-9,5,3,6,10,0.6
MD,2,-9,10,1,5,10,0.5
MD,2,-9,10,2,3,10,0.3
MD,2,-9,10,3,3,10,0.3
